Drug	MolId	MolName	Target
jinyinhua	MOL000098	quercetin	Superoxide dismutase [Cu-Zn]
jinyinhua	MOL000098	quercetin	Protein kinase C alpha type
jinyinhua	MOL000098	quercetin	Interstitial collagenase
jinyinhua	MOL000098	quercetin	Hypoxia-inducible factor 1-alpha
jinyinhua	MOL000098	quercetin	Signal transducer and activator of transcription 1-alpha/beta
jinyinhua	MOL000098	quercetin	Protein CBFA2T1
jinyinhua	MOL000098	quercetin	Probable E3 ubiquitin-protein ligase HERC5
jinyinhua	MOL000098	quercetin	Cell division control protein 2 homolog
jinyinhua	MOL000098	quercetin	78 kDa glucose-regulated protein
jinyinhua	MOL000098	quercetin	Receptor tyrosine-protein kinase erbB-2
jinyinhua	MOL000098	quercetin	Peroxisome proliferator-activated receptor gamma
jinyinhua	MOL000098	quercetin	Acetyl-CoA carboxylase 1
jinyinhua	MOL000098	quercetin	Heme oxygenase 1
jinyinhua	MOL000098	quercetin	Cytochrome P450 3A4
jinyinhua	MOL000098	quercetin	Cytochrome P450 1A2
jinyinhua	MOL000098	quercetin	Caveolin-1
jinyinhua	MOL000098	quercetin	Myc proto-oncogene protein
jinyinhua	MOL000098	quercetin	Tissue factor
jinyinhua	MOL000098	quercetin	Gap junction alpha-1 protein
jinyinhua	MOL000098	quercetin	Cytochrome P450 1A1
jinyinhua	MOL000098	quercetin	Intercellular adhesion molecule 1
jinyinhua	MOL000098	quercetin	Interleukin-1 beta
jinyinhua	MOL000098	quercetin	C-C motif chemokine 2
jinyinhua	MOL000098	quercetin	E-selectin
jinyinhua	MOL000098	quercetin	Vascular cell adhesion protein 1
jinyinhua	MOL000098	quercetin	Prostaglandin E2 receptor EP3 subtype
jinyinhua	MOL000098	quercetin	Interleukin-8
jinyinhua	MOL000098	quercetin	Protein kinase C beta type
jinyinhua	MOL000098	quercetin	Baculoviral IAP repeat-containing protein 5
jinyinhua	MOL000098	quercetin	Dual oxidase 2
jinyinhua	MOL000098	quercetin	Nitric oxide synthase, endothelial
jinyinhua	MOL000098	quercetin	Heat shock protein beta-1
jinyinhua	MOL000098	quercetin	Transforming growth factor beta-1
jinyinhua	MOL000098	quercetin	Estrogen sulfotransferase
jinyinhua	MOL000098	quercetin	Maltase-glucoamylase, intestinal
jinyinhua	MOL000098	quercetin	Interleukin-2
jinyinhua	MOL000098	quercetin	Nuclear receptor subfamily 1 group I member 2
jinyinhua	MOL000098	quercetin	Cytochrome P450 1B1
jinyinhua	MOL000098	quercetin	G2/mitotic-specific cyclin-B1
jinyinhua	MOL000098	quercetin	Tissue-type plasminogen activator
jinyinhua	MOL000098	quercetin	Thrombomodulin
jinyinhua	MOL000098	quercetin	Plasminogen activator inhibitor 1
jinyinhua	MOL000098	quercetin	Collagen alpha-1(I) chain
jinyinhua	MOL000098	quercetin	Interferon gamma
jinyinhua	MOL000098	quercetin	Arachidonate 5-lipoxygenase
jinyinhua	MOL000098	quercetin	Phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN
jinyinhua	MOL000098	quercetin	Interleukin-1 alpha
jinyinhua	MOL000098	quercetin	Myeloperoxidase
jinyinhua	MOL000098	quercetin	DNA topoisomerase 2-alpha
jinyinhua	MOL000098	quercetin	Neutrophil cytosol factor 1
jinyinhua	MOL000098	quercetin	ATP-binding cassette sub-family G member 2
jinyinhua	MOL000098	quercetin	Hyaluronan synthase 2
jinyinhua	MOL000098	quercetin	Glutathione S-transferase P
jinyinhua	MOL000098	quercetin	Nuclear factor erythroid 2-related factor 2
jinyinhua	MOL000098	quercetin	NAD(P)H dehydrogenase [quinone] 1
jinyinhua	MOL000098	quercetin	Poly [ADP-ribose] polymerase 1
jinyinhua	MOL000098	quercetin	Aryl hydrocarbon receptor
jinyinhua	MOL000098	quercetin	26S proteasome non-ATPase regulatory subunit 3
jinyinhua	MOL000098	quercetin	Solute carrier family 2, facilitated glucose transporter member 4
jinyinhua	MOL000098	quercetin	Collagen alpha-1(III) chain
jinyinhua	MOL000098	quercetin	DNA gyrase subunit B
jinyinhua	MOL000098	quercetin	C-X-C motif chemokine 11
jinyinhua	MOL000098	quercetin	C-X-C motif chemokine 2
jinyinhua	MOL000098	quercetin	DDB1- and CUL4-associated factor 5
jinyinhua	MOL000098	quercetin	Nuclear receptor subfamily 1 group I member 3
jinyinhua	MOL000098	quercetin	Serine/threonine-protein kinase Chk2
jinyinhua	MOL000098	quercetin	Insulin receptor
jinyinhua	MOL000098	quercetin	Claudin-4
jinyinhua	MOL000098	quercetin	Peroxisome proliferator-activated receptor alpha
jinyinhua	MOL000098	quercetin	Peroxisome proliferator-activated receptor delta
jinyinhua	MOL000098	quercetin	Heat shock factor protein 1
jinyinhua	MOL000098	quercetin	C-reactive protein
jinyinhua	MOL000098	quercetin	C-X-C motif chemokine 10
jinyinhua	MOL000098	quercetin	Inhibitor of nuclear factor kappa-B kinase subunit alpha
jinyinhua	MOL000098	quercetin	Osteopontin
jinyinhua	MOL000098	quercetin	Runt-related transcription factor 2
jinyinhua	MOL000098	quercetin	Ras association domain-containing protein 1
jinyinhua	MOL000098	quercetin	Transcription factor E2F1
jinyinhua	MOL000098	quercetin	Transcription factor E2F2
jinyinhua	MOL000098	quercetin	Prostatic acid phosphatase
jinyinhua	MOL000098	quercetin	Cathepsin D
jinyinhua	MOL000098	quercetin	Insulin-like growth factor-binding protein 3
jinyinhua	MOL000098	quercetin	Insulin-like growth factor II
jinyinhua	MOL000098	quercetin	CD40 ligand
jinyinhua	MOL000098	quercetin	Interferon regulatory factor 1
jinyinhua	MOL000098	quercetin	Receptor tyrosine-protein kinase erbB-3
jinyinhua	MOL000098	quercetin	Serum paraoxonase/arylesterase 1
jinyinhua	MOL000098	quercetin	Type I iodothyronine deiodinase
jinyinhua	MOL000098	quercetin	Procollagen C-endopeptidase enhancer 1
jinyinhua	MOL000098	quercetin	Puromycin-sensitive aminopeptidase
jinyinhua	MOL000098	quercetin	Hexokinase-2
jinyinhua	MOL000098	quercetin	Homeobox protein Nkx-3.1
jinyinhua	MOL000098	quercetin	Ras GTPase-activating protein 1
jinyinhua	MOL000098	quercetin	Peroxidase C1A
jinyinhua	MOL000098	quercetin	Glutathione S-transferase Mu 1
jinyinhua	MOL000098	quercetin	Glutathione S-transferase Mu 2
xuanshen	MOL002222	sugiol	Muscarinic acetylcholine receptor M3
xuanshen	MOL002222	sugiol	Muscarinic acetylcholine receptor M1
xuanshen	MOL002222	sugiol	Sodium channel protein type 5 subunit alpha
xuanshen	MOL002222	sugiol	Muscarinic acetylcholine receptor M5
xuanshen	MOL002222	sugiol	Prostaglandin G/H synthase 2
xuanshen	MOL002222	sugiol	Carbonic anhydrase II
xuanshen	MOL002222	sugiol	Muscarinic acetylcholine receptor M4
xuanshen	MOL002222	sugiol	Delta-type opioid receptor
xuanshen	MOL002222	sugiol	Acetylcholinesterase
xuanshen	MOL002222	sugiol	Alpha-1A adrenergic receptor
xuanshen	MOL002222	sugiol	Muscarinic acetylcholine receptor M2
xuanshen	MOL002222	sugiol	Alpha-1B adrenergic receptor
xuanshen	MOL002222	sugiol	Beta-2 adrenergic receptor
xuanshen	MOL002222	sugiol	Alpha-1D adrenergic receptor
xuanshen	MOL002222	sugiol	D(2) dopamine receptor
xuanshen	MOL002222	sugiol	Mu-type opioid receptor
xuanshen	MOL002222	sugiol	Neuronal acetylcholine receptor protein, alpha-7 chain
xuanshen	MOL000358	beta-sitosterol	Progesterone receptor
xuanshen	MOL000358	beta-sitosterol	Nuclear receptor coactivator 2
xuanshen	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 1
xuanshen	MOL000358	beta-sitosterol	Prostaglandin G/H synthase 2
xuanshen	MOL000358	beta-sitosterol	Heat shock protein HSP 90
xuanshen	MOL000358	beta-sitosterol	Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform
xuanshen	MOL000358	beta-sitosterol	Potassium voltage-gated channel subfamily H member 2
xuanshen	MOL000358	beta-sitosterol	mRNA of PKA Catalytic Subunit C-alpha
xuanshen	MOL000358	beta-sitosterol	Dopamine D1 receptor
xuanshen	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M3
xuanshen	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M1
xuanshen	MOL000358	beta-sitosterol	Sodium channel protein type 5 subunit alpha
xuanshen	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-2 subunit
xuanshen	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M4
xuanshen	MOL000358	beta-sitosterol	CGMP-inhibited 3',5'-cyclic phosphodiesterase A
xuanshen	MOL000358	beta-sitosterol	5-hydroxytryptamine 2A receptor
xuanshen	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-5 subunit
xuanshen	MOL000358	beta-sitosterol	Alpha-1A adrenergic receptor
xuanshen	MOL000358	beta-sitosterol	Gamma-aminobutyric-acid receptor alpha-3 subunit
xuanshen	MOL000358	beta-sitosterol	Muscarinic acetylcholine receptor M2
xuanshen	MOL000358	beta-sitosterol	Alpha-1B adrenergic receptor
xuanshen	MOL000358	beta-sitosterol	Beta-2 adrenergic receptor
xuanshen	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor subunit alpha-2
xuanshen	MOL000358	beta-sitosterol	Sodium-dependent serotonin transporter
xuanshen	MOL000358	beta-sitosterol	Mu-type opioid receptor
xuanshen	MOL000358	beta-sitosterol	Gamma-aminobutyric acid receptor subunit alpha-1
xuanshen	MOL000358	beta-sitosterol	Neuronal acetylcholine receptor protein, alpha-7 chain
xuanshen	MOL000358	beta-sitosterol	Cytochrome P450-cam
xuanshen	MOL000358	beta-sitosterol	Apoptosis regulator Bcl-2
xuanshen	MOL000358	beta-sitosterol	Apoptosis regulator BAX
xuanshen	MOL000358	beta-sitosterol	Caspase-9
xuanshen	MOL000358	beta-sitosterol	Transcription factor AP-1
xuanshen	MOL000358	beta-sitosterol	Caspase-3
xuanshen	MOL000358	beta-sitosterol	Caspase-8
xuanshen	MOL000358	beta-sitosterol	Protein kinase C alpha type
xuanshen	MOL000358	beta-sitosterol	Transforming growth factor beta-1
xuanshen	MOL000358	beta-sitosterol	Serum paraoxonase/arylesterase 1
xuanshen	MOL000358	beta-sitosterol	Microtubule-associated protein 2
xuanshen	MOL000359	sitosterol	Progesterone receptor
xuanshen	MOL000359	sitosterol	Nuclear receptor coactivator 2
xuanshen	MOL000359	sitosterol	Mineralocorticoid receptor
xuanshen	MOL007658	14-deoxy-12(R)-sulfoandrographolide	Mineralocorticoid receptor
xuanshen	MOL007662	harpagoside_qt	Thrombin
xuanshen	MOL007662	harpagoside_qt	Estrogen receptor
xuanshen	MOL007662	harpagoside_qt	Carbonic anhydrase II
xuanshen	MOL007662	harpagoside_qt	Dipeptidyl peptidase IV
xuanshen	MOL007662	harpagoside_qt	Glycogen synthase kinase-3 beta
xuanshen	MOL007662	harpagoside_qt	Cell division protein kinase 2
xuanshen	MOL007662	harpagoside_qt	Beta-lactamase
xuanshen	MOL007662	harpagoside_qt	Trypsin-1
xuanshen	MOL007662	harpagoside_qt	Cyclin-A2
