Drug	MolId	MolName	Target
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	CCNA2
gancao	MOL004824	(2S)-6-(2,4-dihydroxyphenyl)-2-(2-hydroxypropan-2-yl)-4-methoxy-2,3-dihydrofuro[3,2-g]chromen-7-one	CAMTA2
gancao	MOL004827	Semilicoisoflavone B	NOS2
gancao	MOL004827	Semilicoisoflavone B	ESR1
gancao	MOL004827	Semilicoisoflavone B	AR
gancao	MOL004827	Semilicoisoflavone B	SCN5A
gancao	MOL004827	Semilicoisoflavone B	PPARG
gancao	MOL004827	Semilicoisoflavone B	PTGS2
gancao	MOL004827	Semilicoisoflavone B	F7
gancao	MOL004827	Semilicoisoflavone B	ACHE
gancao	MOL004827	Semilicoisoflavone B	GSK3B
gancao	MOL004827	Semilicoisoflavone B	HSP90AA1
gancao	MOL004827	Semilicoisoflavone B	CDK2
gancao	MOL004827	Semilicoisoflavone B	CHEK1
gancao	MOL004827	Semilicoisoflavone B	PRSS1
gancao	MOL004827	Semilicoisoflavone B	CAMTA2
gancao	MOL004828	Glepidotin A	NOS2
gancao	MOL004828	Glepidotin A	PTGS1
gancao	MOL004828	Glepidotin A	ESR1
gancao	MOL004828	Glepidotin A	AR
gancao	MOL004828	Glepidotin A	SCN5A
gancao	MOL004828	Glepidotin A	PPARG
gancao	MOL004828	Glepidotin A	PTGS2
gancao	MOL004828	Glepidotin A	F7
gancao	MOL004828	Glepidotin A	KDR
gancao	MOL004828	Glepidotin A	RXRA
gancao	MOL004828	Glepidotin A	DPP4
gancao	MOL004828	Glepidotin A	MAPK14
gancao	MOL004828	Glepidotin A	GSK3B
gancao	MOL004828	Glepidotin A	HSP90AA1
gancao	MOL004828	Glepidotin A	CDK2
gancao	MOL004828	Glepidotin A	CHEK1
gancao	MOL004828	Glepidotin A	IGHG1
gancao	MOL004828	Glepidotin A	PRSS1
gancao	MOL004828	Glepidotin A	CCNA2
gancao	MOL004828	Glepidotin A	CAMTA2
gancao	MOL004829	Glepidotin B	PTGS1
gancao	MOL004829	Glepidotin B	ESR1
gancao	MOL004829	Glepidotin B	SCN5A
gancao	MOL004829	Glepidotin B	PTGS2
gancao	MOL004829	Glepidotin B	F7
gancao	MOL004829	Glepidotin B	RXRA
gancao	MOL004829	Glepidotin B	ADRA1B
gancao	MOL004829	Glepidotin B	HSP90AA1
gancao	MOL004829	Glepidotin B	IGHG1
gancao	MOL004829	Glepidotin B	NCOA1
gancao	MOL004829	Glepidotin B	CAMTA2
gancao	MOL004833	Phaseolinisoflavan	NOS2
gancao	MOL004833	Phaseolinisoflavan	CHRM1
gancao	MOL004833	Phaseolinisoflavan	ESR1
gancao	MOL004833	Phaseolinisoflavan	AR
gancao	MOL004833	Phaseolinisoflavan	SCN5A
gancao	MOL004833	Phaseolinisoflavan	PPARG
gancao	MOL004833	Phaseolinisoflavan	PTGS2
gancao	MOL004833	Phaseolinisoflavan	RXRA
gancao	MOL004833	Phaseolinisoflavan	ACHE
gancao	MOL004833	Phaseolinisoflavan	ADRA1B
gancao	MOL004833	Phaseolinisoflavan	ADRB2
gancao	MOL004833	Phaseolinisoflavan	ESR2
gancao	MOL004833	Phaseolinisoflavan	MAPK14
gancao	MOL004833	Phaseolinisoflavan	GSK3B
gancao	MOL004833	Phaseolinisoflavan	CDK2
gancao	MOL004833	Phaseolinisoflavan	CHEK1
gancao	MOL004833	Phaseolinisoflavan	PRSS1
gancao	MOL004833	Phaseolinisoflavan	CCNA2
gancao	MOL004833	Phaseolinisoflavan	NCOA1
gancao	MOL004833	Phaseolinisoflavan	CAMTA2
gancao	MOL004835	Glypallichalcone	NOS2
gancao	MOL004835	Glypallichalcone	PTGS1
gancao	MOL004835	Glypallichalcone	CHRM1
gancao	MOL004835	Glypallichalcone	ESR1
gancao	MOL004835	Glypallichalcone	AR
gancao	MOL004835	Glypallichalcone	SCN5A
gancao	MOL004835	Glypallichalcone	PPARG
gancao	MOL004835	Glypallichalcone	PTGS2
gancao	MOL004835	Glypallichalcone	CA2
gancao	MOL004835	Glypallichalcone	ADRA1B
gancao	MOL004835	Glypallichalcone	SLC6A3
gancao	MOL004835	Glypallichalcone	ADRB2
gancao	MOL004835	Glypallichalcone	SLC6A4
gancao	MOL004835	Glypallichalcone	ESR2
gancao	MOL004835	Glypallichalcone	MAPK14
gancao	MOL004835	Glypallichalcone	GSK3B
gancao	MOL004835	Glypallichalcone	HSP90AA1
gancao	MOL004835	Glypallichalcone	CDK2
gancao	MOL004835	Glypallichalcone	LTA4H
gancao	MOL004835	Glypallichalcone	MAOB
gancao	MOL004835	Glypallichalcone	CHEK1
gancao	MOL004835	Glypallichalcone	CCNA2
gancao	MOL004835	Glypallichalcone	NCOA1
gancao	MOL004835	Glypallichalcone	PKIA
gancao	MOL004835	Glypallichalcone	CAMTA2
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	NOS2
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	ESR1
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	PTGS2
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	RXRA
gancao	MOL004838	8-(6-hydroxy-2-benzofuranyl)-2,2-dimethyl-5-chromenol	HSP90AA1
gancao	MOL004841	Licochalcone B	NOS2
gancao	MOL004841	Licochalcone B	PTGS1
gancao	MOL004841	Licochalcone B	ESR1
gancao	MOL004841	Licochalcone B	AR
gancao	MOL004841	Licochalcone B	PPARG
gancao	MOL004841	Licochalcone B	PTGS2
gancao	MOL004841	Licochalcone B	CA2
gancao	MOL004841	Licochalcone B	ADRB2
gancao	MOL004841	Licochalcone B	ESR2
gancao	MOL004841	Licochalcone B	MAPK14
gancao	MOL004841	Licochalcone B	GSK3B
gancao	MOL004841	Licochalcone B	HSP90AA1
gancao	MOL004841	Licochalcone B	CDK2
gancao	MOL004841	Licochalcone B	CHEK1
gancao	MOL004841	Licochalcone B	CCNA2
gancao	MOL004841	Licochalcone B	CAMTA2
gancao	MOL004848	licochalcone G	NOS2
gancao	MOL004848	licochalcone G	ESR1
gancao	MOL004848	licochalcone G	AR
gancao	MOL004848	licochalcone G	PPARG
gancao	MOL004848	licochalcone G	PTGS2
gancao	MOL004848	licochalcone G	KDR
gancao	MOL004848	licochalcone G	ESR2
gancao	MOL004848	licochalcone G	MAPK14
gancao	MOL004848	licochalcone G	GSK3B
gancao	MOL004848	licochalcone G	HSP90AA1
gancao	MOL004848	licochalcone G	CDK2
gancao	MOL004848	licochalcone G	IGHG1
gancao	MOL004848	licochalcone G	CCNA2
gancao	MOL004848	licochalcone G	NCOA2
gancao	MOL004848	licochalcone G	CAMTA2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	NOS2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	KCNH2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	ESR1
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	AR
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	PPARG
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	PTGS2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	F7
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	KDR
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	ESR2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	DPP4
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	MAPK14
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	GSK3B
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	HSP90AA1
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	CDK2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	CHEK1
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	PRSS1
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	NCOA2
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	NCOA1
gancao	MOL004849	3-(2,4-dihydroxyphenyl)-8-(1,1-dimethylprop-2-enyl)-7-hydroxy-5-methoxy-coumarin	CAMTA2
gancao	MOL004855	Licoricone	NOS2
gancao	MOL004855	Licoricone	KCNH2
gancao	MOL004855	Licoricone	ESR1
gancao	MOL004855	Licoricone	AR
gancao	MOL004855	Licoricone	PPARG
gancao	MOL004855	Licoricone	PTGS2
gancao	MOL004855	Licoricone	KDR
gancao	MOL004855	Licoricone	CHEK1
gancao	MOL004855	Licoricone	PRSS1
gancao	MOL004855	Licoricone	NCOA2
gancao	MOL004855	Licoricone	CAMTA2
gancao	MOL004856	Gancaonin A	NOS2
gancao	MOL004856	Gancaonin A	ESR1
gancao	MOL004856	Gancaonin A	AR
gancao	MOL004856	Gancaonin A	SCN5A
gancao	MOL004856	Gancaonin A	PPARG
gancao	MOL004856	Gancaonin A	PTGS2
gancao	MOL004856	Gancaonin A	ACHE
gancao	MOL004856	Gancaonin A	ESR2
gancao	MOL004856	Gancaonin A	DPP4
gancao	MOL004856	Gancaonin A	GSK3B
gancao	MOL004856	Gancaonin A	HSP90AA1
gancao	MOL004856	Gancaonin A	CHEK1
gancao	MOL004856	Gancaonin A	PRSS1
gancao	MOL004856	Gancaonin A	CCNA2
gancao	MOL004856	Gancaonin A	NCOA2
gancao	MOL004856	Gancaonin A	CAMTA2
gancao	MOL004857	Gancaonin B	NOS2
gancao	MOL004857	Gancaonin B	ESR1
gancao	MOL004857	Gancaonin B	AR
gancao	MOL004857	Gancaonin B	PPARG
gancao	MOL004857	Gancaonin B	PTGS2
gancao	MOL004857	Gancaonin B	F7
gancao	MOL004857	Gancaonin B	KDR
gancao	MOL004857	Gancaonin B	ADRA1B
gancao	MOL004857	Gancaonin B	ADRB2
gancao	MOL004857	Gancaonin B	ESR2
gancao	MOL004857	Gancaonin B	DPP4
gancao	MOL004857	Gancaonin B	GSK3B
gancao	MOL004857	Gancaonin B	HSP90AA1
gancao	MOL004857	Gancaonin B	CHEK1
gancao	MOL004857	Gancaonin B	PRSS1
gancao	MOL004857	Gancaonin B	CCNA2
gancao	MOL004857	Gancaonin B	NCOA2
gancao	MOL004857	Gancaonin B	CAMTA2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	NOS2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	ESR1
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	AR
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	PPARG
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	PTGS2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	MAPK14
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	GSK3B
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	HSP90AA1
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	CDK2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	CHEK1
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	PRSS1
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	CCNA2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	NCOA2
gancao	MOL004863	3-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3-methylbut-2-enyl)chromone	CAMTA2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	NOS2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	KCNH2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	ESR1
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	AR
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	PPARG
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	PTGS2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	ESR2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	DPP4
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	MAPK14
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	GSK3B
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	HSP90AA1
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	CDK2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	CHEK1
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	PRSS1
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	CCNA2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	NCOA2
gancao	MOL004864	5,7-dihydroxy-3-(4-methoxyphenyl)-8-(3-methylbut-2-enyl)chromone	CAMTA2
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	AR
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	SCN5A
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	PPARG
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	PTGS2
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	F7
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	ADRB2
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	DPP4
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	HSP90AA1
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	CDK2
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	CHEK1
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	PRSS1
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	CCNA2
gancao	MOL004866	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-(3-methylbut-2-enyl)chromone	CAMTA2
gancao	MOL004879	Glycyrin	NOS2
gancao	MOL004879	Glycyrin	KCNH2
gancao	MOL004879	Glycyrin	ESR1
gancao	MOL004879	Glycyrin	AR
gancao	MOL004879	Glycyrin	PPARG
gancao	MOL004879	Glycyrin	PTGS2
gancao	MOL004879	Glycyrin	KDR
gancao	MOL004879	Glycyrin	ESR2
gancao	MOL004879	Glycyrin	DPP4
gancao	MOL004879	Glycyrin	CHEK1
gancao	MOL004879	Glycyrin	PRSS1
gancao	MOL004879	Glycyrin	NCOA2
gancao	MOL004879	Glycyrin	CAMTA2
gancao	MOL004882	Licocoumarone	ESR1
gancao	MOL004882	Licocoumarone	AR
gancao	MOL004882	Licocoumarone	ESR2
gancao	MOL004882	Licocoumarone	GSK3B
gancao	MOL004882	Licocoumarone	HSP90AA1
gancao	MOL004882	Licocoumarone	CDK2
gancao	MOL004882	Licocoumarone	CCNA2
gancao	MOL004883	Licoisoflavone	NOS2
gancao	MOL004883	Licoisoflavone	ESR1
gancao	MOL004883	Licoisoflavone	AR
gancao	MOL004883	Licoisoflavone	PPARG
gancao	MOL004883	Licoisoflavone	PTGS2
gancao	MOL004883	Licoisoflavone	KDR
gancao	MOL004883	Licoisoflavone	DPP4
gancao	MOL004883	Licoisoflavone	MAPK14
gancao	MOL004883	Licoisoflavone	HSP90AA1
gancao	MOL004883	Licoisoflavone	CDK2
gancao	MOL004883	Licoisoflavone	CHEK1
gancao	MOL004883	Licoisoflavone	PRSS1
gancao	MOL004883	Licoisoflavone	CCNA2
gancao	MOL004883	Licoisoflavone	NCOA2
gancao	MOL004883	Licoisoflavone	CAMTA2
gancao	MOL004884	Licoisoflavone B	NOS2
gancao	MOL004884	Licoisoflavone B	ESR1
gancao	MOL004884	Licoisoflavone B	AR
gancao	MOL004884	Licoisoflavone B	PPARG
gancao	MOL004884	Licoisoflavone B	PTGS2
gancao	MOL004884	Licoisoflavone B	ACHE
gancao	MOL004884	Licoisoflavone B	ESR2
gancao	MOL004884	Licoisoflavone B	GSK3B
gancao	MOL004884	Licoisoflavone B	CDK2
gancao	MOL004884	Licoisoflavone B	CHEK1
gancao	MOL004884	Licoisoflavone B	PRSS1
gancao	MOL004884	Licoisoflavone B	CCNA2
gancao	MOL004884	Licoisoflavone B	CAMTA2
gancao	MOL004885	licoisoflavanone	NOS2
gancao	MOL004885	licoisoflavanone	PTGS1
gancao	MOL004885	licoisoflavanone	ESR1
gancao	MOL004885	licoisoflavanone	AR
gancao	MOL004885	licoisoflavanone	SCN5A
gancao	MOL004885	licoisoflavanone	PPARG
gancao	MOL004885	licoisoflavanone	PTGS2
gancao	MOL004885	licoisoflavanone	F7
gancao	MOL004885	licoisoflavanone	ACHE
gancao	MOL004885	licoisoflavanone	ESR2
gancao	MOL004885	licoisoflavanone	GSK3B
gancao	MOL004885	licoisoflavanone	HSP90AA1
gancao	MOL004885	licoisoflavanone	CDK2
gancao	MOL004885	licoisoflavanone	PRSS1
gancao	MOL004885	licoisoflavanone	CCNA2
gancao	MOL004885	licoisoflavanone	NCOA1
gancao	MOL004885	licoisoflavanone	CAMTA2
gancao	MOL004891	shinpterocarpin	NOS2
gancao	MOL004891	shinpterocarpin	PTGS1
gancao	MOL004891	shinpterocarpin	CHRM3
gancao	MOL004891	shinpterocarpin	KCNH2
gancao	MOL004891	shinpterocarpin	CHRM1
gancao	MOL004891	shinpterocarpin	ESR1
gancao	MOL004891	shinpterocarpin	AR
gancao	MOL004891	shinpterocarpin	SCN5A
gancao	MOL004891	shinpterocarpin	PPARG
gancao	MOL004891	shinpterocarpin	PTGS2
gancao	MOL004891	shinpterocarpin	HTR3A
gancao	MOL004891	shinpterocarpin	RXRA
gancao	MOL004891	shinpterocarpin	OPRD1
gancao	MOL004891	shinpterocarpin	ADRA1B
gancao	MOL004891	shinpterocarpin	ADRB2
gancao	MOL004891	shinpterocarpin	ADRA1D
gancao	MOL004891	shinpterocarpin	OPRM1
gancao	MOL004891	shinpterocarpin	ESR2
gancao	MOL004891	shinpterocarpin	MAPK14
gancao	MOL004891	shinpterocarpin	GSK3B
gancao	MOL004891	shinpterocarpin	CDK2
gancao	MOL004891	shinpterocarpin	RXRB
gancao	MOL004891	shinpterocarpin	PRSS1
gancao	MOL004891	shinpterocarpin	CCNA2
gancao	MOL004891	shinpterocarpin	NCOA1
gancao	MOL004891	shinpterocarpin	CAMTA2
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	ESR1
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	AR
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	PPARG
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	PTGS2
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	MAPK14
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	GSK3B
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	HSP90AA1
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	CDK2
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	CCNA2
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	NCOA2
gancao	MOL004898	(E)-3-[3,4-dihydroxy-5-(3-methylbut-2-enyl)phenyl]-1-(2,4-dihydroxyphenyl)prop-2-en-1-one	CAMTA2
gancao	MOL004903	liquiritin	F7
gancao	MOL004903	liquiritin	CAMTA2
gancao	MOL004903	liquiritin	PTGS2
gancao	MOL004903	liquiritin	KDR
gancao	MOL004903	liquiritin	SOD1
gancao	MOL004904	licopyranocoumarin	NOS2
gancao	MOL004904	licopyranocoumarin	ESR1
gancao	MOL004904	licopyranocoumarin	AR
gancao	MOL004904	licopyranocoumarin	PPARG
gancao	MOL004904	licopyranocoumarin	PTGS2
gancao	MOL004904	licopyranocoumarin	F7
gancao	MOL004904	licopyranocoumarin	KDR
gancao	MOL004904	licopyranocoumarin	ACHE
gancao	MOL004904	licopyranocoumarin	CDK2
gancao	MOL004904	licopyranocoumarin	PRSS1
gancao	MOL004904	licopyranocoumarin	CCNA2
gancao	MOL004904	licopyranocoumarin	CAMTA2
gancao	MOL004907	Glyzaglabrin	NOS2
gancao	MOL004907	Glyzaglabrin	PTGS1
gancao	MOL004907	Glyzaglabrin	ESR1
gancao	MOL004907	Glyzaglabrin	AR
gancao	MOL004907	Glyzaglabrin	PPARG
gancao	MOL004907	Glyzaglabrin	PTGS2
gancao	MOL004907	Glyzaglabrin	ESR2
gancao	MOL004907	Glyzaglabrin	DPP4
gancao	MOL004907	Glyzaglabrin	MAPK14
gancao	MOL004907	Glyzaglabrin	GSK3B
gancao	MOL004907	Glyzaglabrin	HSP90AA1
gancao	MOL004907	Glyzaglabrin	CDK2
gancao	MOL004907	Glyzaglabrin	CHEK1
gancao	MOL004907	Glyzaglabrin	PRSS1
gancao	MOL004907	Glyzaglabrin	CCNA2
gancao	MOL004908	Glabridin	NOS2
gancao	MOL004908	Glabridin	CHRM1
gancao	MOL004908	Glabridin	ESR1
gancao	MOL004908	Glabridin	AR
gancao	MOL004908	Glabridin	SCN5A
gancao	MOL004908	Glabridin	PPARG
gancao	MOL004908	Glabridin	PTGS2
gancao	MOL004908	Glabridin	RXRA
gancao	MOL004908	Glabridin	ACHE
gancao	MOL004908	Glabridin	ADRA1B
gancao	MOL004908	Glabridin	ADRB2
gancao	MOL004908	Glabridin	ESR2
gancao	MOL004908	Glabridin	MAPK14
gancao	MOL004908	Glabridin	GSK3B
gancao	MOL004908	Glabridin	CDK2
gancao	MOL004908	Glabridin	CHEK1
gancao	MOL004908	Glabridin	RXRB
gancao	MOL004908	Glabridin	IGHG1
gancao	MOL004908	Glabridin	PRSS1
gancao	MOL004908	Glabridin	CCNA2
gancao	MOL004908	Glabridin	NCOA2
gancao	MOL004908	Glabridin	NCOA1
gancao	MOL004908	Glabridin	CAMTA2
gancao	MOL004910	Glabranin	NOS2
gancao	MOL004910	Glabranin	PTGS1
gancao	MOL004910	Glabranin	ESR1
gancao	MOL004910	Glabranin	SCN5A
gancao	MOL004910	Glabranin	PTGS2
gancao	MOL004910	Glabranin	HSP90AA1
gancao	MOL004910	Glabranin	CAMTA2
gancao	MOL004911	Glabrene	NOS2
gancao	MOL004911	Glabrene	PTGS1
gancao	MOL004911	Glabrene	ESR1
gancao	MOL004911	Glabrene	AR
gancao	MOL004911	Glabrene	SCN5A
gancao	MOL004911	Glabrene	PPARG
gancao	MOL004911	Glabrene	PTGS2
gancao	MOL004911	Glabrene	RXRA
gancao	MOL004911	Glabrene	ADRB2
gancao	MOL004911	Glabrene	ESR2
gancao	MOL004911	Glabrene	MAPK14
gancao	MOL004911	Glabrene	GSK3B
gancao	MOL004911	Glabrene	HSP90AA1
gancao	MOL004911	Glabrene	CDK2
gancao	MOL004911	Glabrene	PRSS1
gancao	MOL004911	Glabrene	NCOA2
gancao	MOL004911	Glabrene	CAMTA2
gancao	MOL004912	Glabrone	NOS2
gancao	MOL004912	Glabrone	PTGS1
gancao	MOL004912	Glabrone	ESR1
gancao	MOL004912	Glabrone	AR
gancao	MOL004912	Glabrone	SCN5A
gancao	MOL004912	Glabrone	PPARG
gancao	MOL004912	Glabrone	PTGS2
gancao	MOL004912	Glabrone	RXRA
gancao	MOL004912	Glabrone	ACHE
gancao	MOL004912	Glabrone	ESR2
gancao	MOL004912	Glabrone	DPP4
gancao	MOL004912	Glabrone	MAPK14
gancao	MOL004912	Glabrone	GSK3B
